#OTU_num,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Taxonomy
ASV20,0.001706776,0.006869773,0,0,0.003200205,0,0,0,0,0,0.011691415,0,0,0,0.026753712,0,0,0.011051374,0,0,0,0,0.044760198,0.020651988,0.003029527,0.051075269,0.017494453,0,0.046210958,0,0,0,0,0.006869773,0,0,0.007851169,0.128648233,0.019073221,0,0,0.014550265,0.031831371,0,0.002986858,0,0.051288616,0,0,0.007125789,0,0,0,0.010966035,0,0,0,0,0.036268988,0,0,0,0,0,0,0,0.01911589,0,0,0.01839051,0.053080731,0,0,0.012928827,0.029825909,0.033538146,0,0,0.081370541,0,0,0,0,0,0,0.004864311,0.009856631,0,0.007168459,0,0.070532514,0,0,0,0,0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
ASV21,0.001621437,0.008192524,0.022742789,0.004608295,0.014336918,0.006485748,0.002218809,0.005205666,0.006613757,0.006656426,0.002304147,0.006571087,0.011990101,0.024150879,0.017579792,0.004181601,0.003072197,0.00567503,0.064174774,0.005973716,0.004309609,0.004821642,0.004053593,0.002389486,0.004352279,0.007125789,0.001578768,0.004778973,0.011435399,0.006059054,0.00635774,0.005803038,0.009088582,0.005973716,0.005419013,0.008448541,0.004096262,0.002602833,0.00140809,0.00635774,0.004394948,0.006656426,0.001536098,0.00567503,0.002048131,0.011563407,0.008192524,0.003285544,0.003754907,0.009685953,0.006272401,0.049155146,0.00281618,0.004821642,0.003200205,0.007552483,0.010966035,0.008960573,0.004010923,0.003754907,0.006571087,0.008917904,0.006187063,0.014550265,0.004437617,0.05026455,0.026583035,0.006272401,0.004096262,0.003840246,0.010411333,0.02193207,0.005504352,0.006187063,0.008661888,0.002688172,0.005973716,0.00426694,0.008960573,0.007723161,0.001962792,0.009045912,0.011051374,0.010197986,0.004608295,0.005077658,0.004821642,0.006997781,0.005120328,0.019243898,0.002474825,0.009515276,0.013227513,0.007424475,0.008320533,0.005034989,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_flaschentraegeri
ASV22,0,0,0.010112647,0.087728281,0,0.000896057,0.016555726,0.016598396,0.004608295,0.00213347,0.015104967,0.050179211,0.001109404,0.003456221,0.011904762,0.0020908,0.007253798,0.006187063,0.003328213,0.005077658,0.011008705,0.001536098,0.01702509,0.02410821,0.001706776,0.006059054,0.010240655,0.038658474,0.007296467,0.021804062,0.011819423,0.004864311,0.005162997,0,0.004394948,0.006443079,0.005034989,0.009984639,0.001066735,0.002432156,0.033495477,0.001536098,0.008704557,0.000640041,0.000981396,0.003882915,0.008917904,0.004778973,0.008789896,0,0.002005462,0.001109404,0.003072197,0.002688172,0,0.001621437,0.00426694,0.00145076,0,0.003072197,0.005547022,0.00213347,0.003712238,0.001536098,0.00494965,0.002773511,0,0.002560164,0.002474825,0.00281618,0.005205666,0.005419013,0.014336918,0.001237413,0.003712238,0.00494965,0.008875235,0.004736303,0.008747226,0.00563236,0.004053593,0,0.005291005,0.002005462,0.004096262,0,0.005120328,0.006229732,0.006827104,0,0.002560164,0.014635603,0.001621437,0.027991125,0.011051374,0.001024066,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
ASV23,0.000554702,0.002602833,0.002730841,0.003754907,0.00145076,0.00072538,0.003456221,0.002005462,0.002261478,0,0.003200205,0.003157535,0.001322751,0.001664107,0,0.009685953,0.003584229,0.00921659,0.004821642,0.014123571,0.004608295,0.00426694,0.00640041,0.002005462,0.005162997,0.002389486,0.02056665,0.004010923,0.003584229,0.003285544,0.00708312,0.013654207,0.00213347,0.001536098,0.0078085,0,0.0020908,0.009344598,0.022316095,0.00426694,0.013099505,0,0.003157535,0.001493429,0,0.001536098,0.013227513,0.073092678,0,0.001237413,0.004010923,0.002432156,0.004053593,0.001493429,0.00285885,0,0.001962792,0.004352279,0.004736303,0.0020908,0.005888377,0.002304147,0.00281618,0.005845707,0.002602833,0.007979177,0.004096262,0.048643113,0,0.005205666,0.008192524,0.010112647,0.005717699,0.006827104,0.003669568,0.079109063,0.064857484,0.011008705,0,0.017281106,0.000981396,0.00213347,0.003285544,0.002773511,0,0.001578768,0.007552483,0,0.007637822,0.002346817,0.00285885,0.00285885,0.001536098,0.008064516,0.003242874,0.00635774,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
ASV24,0,0,0,0,0.022316095,0,0.052910053,0,0,0.030039256,0,0,0,0,0,0.009259259,0,0,0.013867554,0,0.031063321,0,0.028417819,0,0,0.017793139,0,0,0,0,0,0,0,0,0.013056836,0,0.038402458,0,0.062980031,0,0,0.021889401,0,0,0,0.01275815,0,0.00640041,0,0,0,0,0.012971497,0,0.019542584,0,0,0.016555726,0,0,0,0,0,0,0,0.009600614,0,0,0,0.014763612,0.082991978,0,0,0.041431985,0,0,0,0,0,0,0,0,0,0,0.02406554,0,0.019073221,0,0,0.080474484,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_atrogriseum
ASV25,0.001749445,0.002688172,0.000640041,0.001066735,0.000597372,0.001237413,0.003200205,0.006613757,0.000640041,0,0.000853388,0.023809524,0.000768049,0.001877453,0.003498891,0.003200205,0.001578768,0.000469363,0.000853388,0.001066735,0.001237413,0.002730841,0.001194743,0.00281618,0.00068271,0.000298686,0.002389486,0.024918928,0.001109404,0.001365421,0.001365421,0.00140809,0.008704557,0.001237413,0.001664107,0.000298686,0.000896057,0.000938727,0,0.011392729,0.032471412,0.00072538,0.0020908,0.005077658,0,0.000981396,0.000938727,0.001706776,0.047235023,0.001621437,0.001194743,0.004096262,0.001152074,0.001322751,0,0.006613757,0.133555214,0,0.001066735,0.019499915,0.001920123,0.00140809,0.000597372,0.003669568,0.027905786,0.013056836,0.001578768,0.020139956,0.001365421,0.001493429,0.000981396,0.00354156,0.020481311,0.000768049,0.001834784,0.021164021,0.001109404,0.000554702,0.001237413,0.00422427,0.041986687,0.000597372,0.005717699,0.001962792,0.00140809,0.000938727,0.000981396,0.008405871,0.071300563,0.000469363,0.011222052,0.017878478,0.001920123,0.000810719,0.000341355,0.003370882,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
ASV26,0.001962792,0,0,0.015403653,0.005717699,0.001706776,0,0.024278887,0.002602833,0,0.000128008,0.011691415,0.011862093,0.004394948,0.000384025,0.040322581,0.002730841,8.53E-05,0,0.013270183,0.00068271,0.000341355,0,0.009387267,0,0,0,0.0197986,0.011392729,0.001152074,0.000512033,0.022444103,0.002218809,0.000469363,0,0.008832565,0,0,0,0.018774535,0.00140809,0.000640041,0,0.008875235,0.001920123,0.001578768,0.006699095,0.010880696,0.001664107,0.000384025,0.014934289,0.007125789,0.000938727,8.53E-05,0,0.01484895,0.001749445,0,0,0.006912442,0.00635774,0.000810719,0.000341355,0.020737327,0.009301929,0.000853388,0.000128008,0.012544803,0.006528418,0.000128008,0.000426694,0.007979177,0.021334699,0.000426694,0,0.008320533,0.003456221,0.000384025,0.004906981,0.026241679,0.007552483,0.00140809,0.002901519,0.043010753,0.002005462,0,0.000256016,0.029185868,0.008277863,0.000426694,0.000170678,0.039298515,0.014336918,0.0020908,0.022102748,0.024748251,k__Fungi;p__Ascomycota
ASV27,0.001749445,0.009728623,0.003029527,0.008619218,0.005077658,0.01203277,0.007467145,0.0098993,0.004778973,0.004352279,0.003328213,0.009515276,0.006869773,0.018518519,0.004650964,0.002346817,0.001749445,0.003413552,0.00567503,0.010752688,0.003669568,0.004565626,0.008448541,0.00422427,0.004309609,0.007040451,0.005205666,0.005589691,0.001493429,0.004821642,0.008149855,0.001792115,0.003840246,0.008875235,0.008619218,0.006187063,0.00281618,0.001664107,0.001962792,0.008405871,0.004906981,0.008704557,0.008064516,0.010923366,0,0.007253798,0.002346817,0.00354156,0.000981396,0.023425499,0.003669568,0.007509814,0.000768049,0.001877453,0.002773511,0.007851169,0.006997781,0.010539341,0.005973716,0.003584229,0.001109404,0.00213347,0.000938727,0.002517494,0.00499232,0.014550265,0.010069978,0.012160778,0.003840246,0.002218809,0.003669568,0.001834784,0.029953917,0.003968254,0.010795358,0.008064516,0.001493429,0.001322751,0.002730841,0.002346817,0.01135006,0.007851169,0.012374125,0.005803038,0.005931046,0.004693634,0.008021847,0.005248336,0.016001024,0.008064516,0.007893839,0.010752688,0.003712238,0.004565626,0.003285544,0.002730841,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora
ASV28,0.004437617,0.008619218,0.001493429,0.004565626,0.001237413,0.001920123,0,0.010027308,0.006016385,0.003968254,0.004394948,0.013824885,0.003498891,0.001578768,0.002261478,0.007211128,0.003669568,0.012118109,0.001365421,0.010027308,0.000554702,0.001578768,0.000554702,0.005162997,0.002261478,0.006656426,0.005461683,0.020694658,0.004309609,0.001493429,0.014635603,0.006485748,0.010880696,0.012075439,0.001493429,0.009771292,0.000938727,0.001066735,0,0.027991125,0.002688172,0.003200205,0.002346817,0.014550265,0.001536098,0.001152074,0.001664107,0.003584229,0.005034989,0.005376344,0.002474825,0.014806281,0.002218809,0.00140809,0,0.017963816,0.002688172,0.004736303,0.005034989,0.012544803,0.012374125,0.00140809,0.001706776,0.008064516,0.021334699,0.003370882,0.010880696,0.013142174,0.001365421,0,0,0.012246117,0.004309609,0.005376344,0.004522956,0.016043693,0.004778973,0.000896057,0.006101724,0.008448541,0.008192524,0.008235194,0.003968254,0.012374125,0.001792115,0.000554702,0.000512033,0.016342379,0.003029527,0.003370882,0.001664107,0.02052398,0.007552483,0.00145076,0.001365421,0.005077658,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea
ASV29,0.000938727,0.010240655,0.004736303,0.007723161,0.007339136,0.002517494,0.004096262,0.004181601,0.005291005,0.003328213,0.004096262,0.002432156,0.004352279,0.005376344,0.010069978,0.002389486,0.002645503,0.011179382,0.007723161,0.011051374,0.005248336,0.002986858,0.009088582,0.002432156,0.005291005,0.004821642,0.004736303,0.005034989,0.003754907,0.006272401,0.012331456,0.004309609,0.002730841,0.007979177,0.00849121,0.008107186,0.012502133,0.000938727,0.003029527,0.005504352,0.002432156,0.00635774,0.003200205,0.003456221,0.001792115,0.004437617,0.015659669,0.00563236,0.002645503,0.009003243,0.009643284,0.006315071,0.007509814,0.003925585,0.011904762,0.006912442,0.005547022,0.007381806,0.009088582,0.002986858,0.007893839,0.008277863,0.013227513,0.005461683,0.004864311,0.005419013,0.008704557,0.004181601,0.00994197,0.004096262,0.013184844,0.00281618,0.004437617,0.002944188,0.011606076,0.000853388,0.003626899,0.004437617,0.008149855,0.00494965,0.002688172,0.007552483,0.005504352,0.010368664,0.010795358,0.004053593,0.006827104,0.005291005,0.006571087,0.004181601,0.005291005,0.003285544,0.005077658,0.006272401,0.009685953,0.00426694,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_aeria
ASV30,0.00426694,0.009003243,0.013910224,0.005504352,0,0.006101724,0,0.003072197,0.016171702,0,0.008576549,0.0020908,0.00354156,0.008917904,0.009813961,0,0.007211128,0.010454002,0,0.006955112,0,0.007936508,0,0.040109234,0.004650964,0,0.006059054,0.001664107,0.012374125,0.012203448,0.009088582,0.00494965,0.006571087,0.011563407,0,0.008875235,0,0.020395972,0,0.002517494,0.006869773,0,0.008917904,0.002005462,0.002005462,0,0.015702338,0,0.019585253,0.007723161,0.007125789,0.008576549,0,0.008619218,0,0.00426694,0.003328213,0,0.015360983,0.001322751,0.00917392,0.012331456,0.00708312,0.010966035,0.004437617,0,0.006784434,0.006187063,0.010838027,0,0,0.002304147,0.004864311,0,0.014080901,0.000426694,0.005547022,0.003669568,0.010112647,0.008917904,0.007253798,0.003797576,0.007168459,0.008789896,0,0.0078085,0,0.002773511,0.006699095,0,0.006613757,0.000938727,0.00563236,0.011222052,0.002944188,0.006528418,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_atrogriseum
ASV31,0.015403653,0,0.000213347,0,0.001194743,0.000256016,0.000298686,0.010069978,0.003712238,0,0,0.02056665,0.005931046,0.002261478,0,0.011606076,0.013355521,0,0,0.013056836,0,8.53E-05,8.53E-05,0.006144393,0,0,0,0.018646527,0.00285885,0.001493429,0,0.020822666,0.01839051,0.001024066,0.000341355,0.000170678,0,0,0,0.013142174,0,0,0,0.049496501,0.001493429,0,0,0.009301929,0.03823178,0.000170678,0,0,0.000810719,0.000384025,0,0.010667349,0.001493429,0,0,0.012886158,0.020139956,0.013952893,0,0.030337942,0.024193548,0,0,0.003370882,0.002261478,0,0,0.007936508,0,0,0,0.011136713,0.00281618,0.000810719,0,0.019499915,0.018219833,0.001066735,0.003840246,0,0.023041475,0.000426694,0.00072538,0.015915685,0,0,0,0.02334016,0.01203277,0.002730841,0,0.011264721,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_germanicus
ASV32,0.002218809,0.020993344,0.002261478,0.002048131,0.001493429,0.035586278,0.020737327,0,0.00072538,0.022102748,0.010496672,0.000256016,0.004864311,0.010240655,0.017238437,0.000170678,0.006315071,0.009856631,0.006784434,0.005504352,0.000810719,0.020225294,0.017665131,8.53E-05,0.000384025,0.012843489,0.00994197,0.000128008,0.001706776,0.003584229,0.015232975,0.000170678,0.006741765,0.00776583,0.003242874,0.004778973,0.001066735,0.011008705,0.004650964,0,0.000512033,0.01344086,0.011392729,0.000426694,0,0.000981396,0.007595153,0,0.000810719,0.013227513,0.000384025,0.003242874,0,0.011392729,0.004565626,0,0.000256016,0.015745008,0.003029527,0.000128008,0.001024066,0.00213347,0.00281618,0.000469363,0.004138932,0.004650964,0.00921659,0.003498891,0.000341355,0.013270183,0.007253798,0.000298686,0.000298686,0.007467145,0.009301929,0,0.00145076,0.000981396,0.004821642,0.000298686,0.001536098,0.013312852,0.006443079,0.004608295,0.000768049,0.011819423,0.010795358,0,0.000597372,0.011008705,0.006869773,0.000469363,0.003328213,0.002048131,0.006613757,0.000256016,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae
ASV33,0,0.005205666,0.016811743,0,0.003925585,0.013526199,0.006997781,0.00635774,0.003370882,0,0.010411333,0,0.004138932,0.007253798,0.018475849,0.005077658,0,0.003413552,0.015190306,0,0,0.010838027,0.011904762,0,0,0.008448541,0.015488991,0.00563236,0.005931046,0.005291005,0,0.00635774,0,0.006869773,0.010197986,0,0,0.008917904,0.00567503,0,0,0.015019628,0.013355521,0,0,0.005504352,0,0.005461683,0,0.008149855,0.011136713,0.011051374,0,0.008789896,0.007040451,0,0,0.007040451,0.027948455,0,0.003157535,0.006912442,0,0,0,0.017238437,0.01062468,0,0,0.025814985,0.011435399,0,0,0.010966035,0.018219833,0.002688172,0,0.002730841,0,0.003669568,0,0.0197986,0.013995562,0,0.004437617,0.017494453,0,0,0.003584229,0,0.013312852,0.010283325,0.005461683,0,0.005333675,0.00640041,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Marquandomyces;s__Marquandomyces_marquandii
ASV34,0,0.005589691,0.002474825,0.002560164,0.003242874,0.001365421,0.001578768,0.01135006,0.007168459,0.003413552,0.001664107,0.011862093,0.009259259,0.00708312,0.003584229,0.017921147,0.00213347,0.013526199,0.006016385,0.005547022,0.001152074,0.003072197,0.001664107,0.001194743,0.005205666,0.005717699,0.000896057,0.011051374,0.005504352,0.004309609,0.003498891,0.013568868,0.003242874,0.0098993,0.001706776,0.003200205,0.002346817,0.001194743,0.000469363,0.001877453,0.00145076,0.006656426,0.000981396,0.014422256,0.001749445,0.007381806,0.005973716,0.01702509,0.001280082,0.004778973,0.002389486,0.002346817,0.002474825,0.002346817,0.00140809,0.003114866,0.003840246,0.008064516,0.001024066,0.004480287,0.006613757,0.006101724,0.0020908,0.05098993,0.001536098,0.005248336,0.010197986,0.003029527,0.002560164,0.001578768,0.002176139,0.001749445,0.004906981,0.010496672,0.002560164,0.006059054,0.006272401,0.004053593,0.006272401,0.011776754,0.002304147,0.004565626,0.005803038,0.003626899,0.001920123,0.002688172,0.003669568,0.001749445,0.00563236,0.005504352,0.000810719,0.02265745,0.010496672,0.013014166,0.004138932,0.007040451,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_phyllophila
ASV35,0,0,0.002218809,0,0.009728623,0.012416795,0.045698925,0,0,0.03328213,0.02056665,0,0,0,0.00285885,0,0,0,0,0,0.006144393,0.007040451,0.009984639,0,0,0.010966035,0.001024066,0,0,0,0.005077658,0.001706776,0,0,0.001920123,0,0.012971497,0.010197986,0.013142174,0,0,0.005291005,0.000853388,0,0,0.00072538,0.006315071,0.003413552,0,0,0.001024066,0,0.00422427,0.018049155,0.021334699,0,0,0.010155317,0.010966035,0,0,0,0.003797576,0.000640041,0,0.001066735,0,0,0.007381806,0.02901519,0.013910224,0,0,0.102150538,0.00499232,0,0,0,0,0.001493429,0,0.00072538,0.001877453,0,0.008021847,0.016171702,0.009771292,0,0,0.033751493,0.011648746,0,0,0.002560164,0.003242874,0.001152074,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
ASV36,0.0020908,0.002901519,0.005376344,0.005717699,0.00422427,0.002218809,0.003157535,0.008576549,0.003669568,0.003925585,0.004053593,0.007040451,0.003242874,0.003584229,0.004309609,0.00917392,0.00140809,0.004864311,0.004480287,0.006656426,0.003456221,0.003669568,0.004864311,0.003754907,0.002218809,0.006784434,0.004736303,0.006955112,0.002474825,0.003242874,0.005120328,0.009045912,0.004522956,0.005291005,0.006613757,0.007424475,0.005760369,0.002048131,0.003626899,0.014080901,0.002261478,0.007253798,0.004565626,0.005461683,0.001834784,0.002688172,0.0078085,0.010325994,0.002645503,0.005034989,0.010197986,0.005717699,0.004522956,0.003712238,0.007595153,0.011094043,0.003114866,0.007851169,0.006144393,0.008021847,0.003029527,0,0.007296467,0.009984639,0.002944188,0.012886158,0.004821642,0.00494965,0.006869773,0.003840246,0.005504352,0.005717699,0.002688172,0.005547022,0.005034989,0.005034989,0.003456221,0.001621437,0.013398191,0.012160778,0.00213347,0.004394948,0.015062297,0.010923366,0.008576549,0.005973716,0.008021847,0.009984639,0.007424475,0.006315071,0.00281618,0,0.005034989,0.003968254,0.006485748,0.01271548,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium
ASV37,0.000170678,0.004608295,0.000597372,0.001493429,0.000469363,0.00281618,0.000469363,0.000640041,0.000256016,0.000213347,0.001024066,0.002005462,0.000384025,0.005376344,0.000384025,0.000213347,0.000597372,0.000896057,0.001237413,0.001024066,0.000426694,0.002474825,0.000469363,0.000128008,0.000256016,0.000640041,0.001152074,0.009259259,0.001280082,0.000256016,0.000938727,0.001024066,0.000512033,0.001152074,0.001962792,0.001792115,0,0.000384025,0,0.000256016,0,0.001024066,0.000640041,0.001962792,0,0,0.000981396,0.001578768,0.000170678,0.004650964,0.001536098,0.00072538,0,0.00072538,0,0.000256016,0.000128008,0.000512033,0.000469363,0.002048131,0.001322751,0.000426694,0.000426694,0.00281618,0.000896057,0.001749445,0.003157535,0.001493429,0.000213347,0.001066735,0.000597372,4.27E-05,0.000469363,0.000810719,0.002176139,0.001493429,0.000938727,8.53E-05,0.000938727,0.000426694,0.000341355,0.29458952,0.005931046,0.002432156,0,0.000810719,0.000810719,0.00140809,0.000256016,0.00072538,0.000554702,0.001280082,0.001962792,0.000810719,0.000469363,0.00285885,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Myriodontium;s__Myriodontium_keratinophilum
ASV38,0,0.00422427,0.00213347,0.014080901,0.003157535,0.009387267,0.002432156,0.0020908,0.003456221,0.009045912,0.022145417,0.010496672,0,0.003072197,0,0.001834784,0.003114866,0.002986858,0.005931046,0.008619218,0.008363202,0.001962792,0.004352279,0.008576549,0.00354156,0.003925585,0.004778973,0.005973716,0.02056665,0.029399215,0.024833589,0.005803038,0.00422427,0.00145076,0,0.002944188,0.001792115,0.00849121,0.001792115,0,0.035116914,0.001194743,0.004437617,0.001280082,0.001024066,0.003328213,0.001920123,0.004437617,0.006059054,0.000981396,0,0,0,0,0.002901519,0.001152074,0.003754907,0,0.002218809,0,0.005205666,0.002730841,0,0,0.00994197,0,0.002346817,0,0.004096262,0.002389486,0.00422427,0.00213347,0.007211128,0,0.006187063,0.00140809,0.005717699,0.010795358,0,0.005034989,0.01489162,0.001493429,0,0.001066735,0.001578768,0.002986858,0,0.002389486,0.005120328,0.000554702,0.015659669,0.007595153,0.003925585,0.015488991,0.002901519,0.001280082,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
ASV39,0.001621437,0.000768049,0.000853388,0.00567503,0.005419013,0.000597372,8.53E-05,0.012672811,0.005034989,0.000640041,0.000341355,0.01203277,0.004352279,0.000938727,0.000170678,0.008320533,0.001834784,0.000426694,0.001109404,0.003669568,0.001621437,0.000640041,0,0.004650964,0.001920123,0.001365421,0.000128008,0.007979177,0.005803038,0.003754907,0.000384025,0.00849121,0.002560164,0.001536098,0.001322751,0.001066735,0.002560164,0.000170678,4.27E-05,0.012928827,0.001834784,0.00213347,0,0.021804062,0.001280082,0.006571087,0.000554702,0.006485748,0.001578768,0.000469363,0.001152074,0.00499232,0.001322751,0.000640041,0,0.015659669,0.003498891,0.00145076,0,0.006059054,0.004480287,0.004138932,0.000341355,0.005205666,0.003114866,0.122845195,0.002730841,0.00281618,0.005760369,0.000554702,0.000213347,0.006059054,0.003285544,0.003242874,0.000469363,0.005205666,0.002517494,0.001877453,0,0.004693634,0.001792115,0.001792115,0.00072538,0.004096262,0.003797576,0.000341355,0.000512033,0.016641065,0.005248336,0.001792115,0,0.019286568,0.008917904,0.002645503,0.000170678,0.007893839,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia_mucida
