Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Tubeufiaceae,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0.001536098,0,0,0,0,0,0,0,0.000256016,0,0,0,0.000170678,0,0,0,0,0,0,0,8.53E-05,0.000341355,0.000170678,0,0,0,0,0,0,0.000426694,0,4.27E-05,0.000256016,0.000341355,0,0,0,0.001109404,0,0,0,0,0.000384025,0.000170678,0,0.000469363,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;
Diversisporaceae,0.000128008,0.000298686,0,4.27E-05,0.000170678,0.000128008,0,8.53E-05,0,4.27E-05,0,0.000128008,0.000384025,0.000170678,0.000256016,0,0.000981396,0,0.000341355,0,0.000426694,0,8.53E-05,0.000469363,0,0,0.000170678,0.000170678,0,0.000170678,0,8.53E-05,0,0.000213347,0.000213347,0.000128008,0,0,0,0,0,0,4.27E-05,8.53E-05,0.000341355,0.000170678,0,0,0,0.000426694,0.000170678,0,0,8.53E-05,0,0,0,0.000256016,0,8.53E-05,0.000512033,0,0.000128008,8.53E-05,0.00068271,0,0,0,0,0,0,0,0.000213347,0.000170678,0.000170678,0,0,0,0.000170678,0,0,0.000128008,0.000298686,0,0.000896057,0.000213347,0,0.000512033,0,0,4.27E-05,0.000256016,0.001536098,0,0.000256016,0.000170678,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;
Bolbitiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0.000128008,0.000256016,0,0.00072538,0,0.000170678,0.000256016,0,0.000853388,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000256016,0,0,0.000128008,4.27E-05,0.000256016,0,0.000256016,0.000256016,0,0,0.000298686,0.000213347,0,0,0,0,4.27E-05,0.000213347,0.000384025,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0.000170678,4.27E-05,0,0.000298686,0,0,0,0,0,0,0,0.00145076,0,0.00068271,0,0,8.53E-05,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;
Hydnaceae,0,0.000256016,0,0.000170678,0,0,0,0.000213347,0,8.53E-05,0,4.27E-05,0,0,0,0.000554702,0.000341355,0,4.27E-05,0,0,0,0,8.53E-05,0,0,0,0,0,0.000170678,0,0,0,0,0.000213347,0,0,0,0,0.000256016,8.53E-05,0,0,0.000213347,0.000128008,0,0.000128008,0.000469363,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000256016,0.000128008,0,0,0,0,0,0,0.000256016,0,0,8.53E-05,0.000213347,0,0,0.000341355,0,4.27E-05,0.000298686,0,0,8.53E-05,0,0,0.000128008,0,0,0,0.000128008,0,0,0,0.000341355,0,0,0,0.00145076,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;
Trichomeriaceae,0,0,0,0,8.53E-05,0.000128008,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,8.53E-05,0,0,0.000341355,0,0.000128008,0,0,4.27E-05,0,4.27E-05,0,0,0,0,4.27E-05,0,0.000298686,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0.000341355,0,0,0.00068271,0.000256016,0,0,8.53E-05,0,0,0.000213347,0,0,4.27E-05,0,0,0,0,0,0,4.27E-05,0.000128008,0.000256016,0,0,0,8.53E-05,8.53E-05,0,4.27E-05,0,0,0.00140809,0,0,0,0.000128008,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;
Lulworthiaceae,0,0.000341355,0.000128008,0,0.000426694,0.000256016,0,0,0,0.000128008,0.000170678,0,8.53E-05,0.00072538,0.000256016,0,0,8.53E-05,0.000341355,0.000170678,0.000384025,0.000512033,0.001365421,0,8.53E-05,0.000128008,4.27E-05,0,0.000426694,0.000213347,0.000384025,8.53E-05,0,0.000298686,0.000554702,0,0.000469363,8.53E-05,0.000170678,0,0,0.000128008,0.000128008,0,0.000640041,4.27E-05,0.000256016,8.53E-05,0,0.000469363,0.000256016,0,0.000170678,0.000341355,0.000128008,0,0,8.53E-05,0.00068271,0,0.000298686,0,4.27E-05,0.000256016,0,0,0.000128008,0,0,0,0.000298686,0,4.27E-05,0,0.000384025,0,4.27E-05,8.53E-05,8.53E-05,0,0.000213347,0.000128008,0.000128008,0.000384025,0.000554702,0.000298686,8.53E-05,0,0,4.27E-05,0.000170678,0,0.000170678,0.000170678,0.000170678,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales;f__Lulworthiaceae;
Entolomataceae,0.000128008,0.000128008,0,4.27E-05,0.000256016,0.000128008,0,0.000469363,4.27E-05,4.27E-05,0,0,0,0.000213347,4.27E-05,0.000213347,8.53E-05,0,8.53E-05,8.53E-05,0.000170678,0,0,0.000298686,0.000213347,4.27E-05,0.000469363,8.53E-05,0,0.000170678,0.000128008,0.000128008,0,0.000170678,0.000384025,0,0.000341355,0,0,0.000554702,8.53E-05,8.53E-05,0,0,0.000341355,0,0,0.000128008,0.000213347,0.000128008,8.53E-05,0.000640041,4.27E-05,0,0,0.001365421,4.27E-05,0,0,4.27E-05,0,0.000170678,4.27E-05,0.000426694,0.000128008,0,0.000597372,0.000170678,4.27E-05,0.000128008,0.000298686,0.00068271,0,0,8.53E-05,0.000256016,0.000128008,0,0.000256016,0.000853388,0.000213347,0.000341355,0.000426694,0.000170678,0.000384025,0.000554702,0,0.000426694,0.000341355,8.53E-05,0,0.000341355,0.000213347,8.53E-05,0,0.001322751,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;
Gnomoniaceae,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001322751,0,0,0.000170678,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;
Eurotiomycetes_fam_Incertae_sedis,0,0,0,0.000213347,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0.000128008,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280082,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiomycetes_ord_Incertae_sedis;f__Eurotiomycetes_fam_Incertae_sedis;
Dermateaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280082,0,0,0,0.000213347,0,0,0.000128008,0.000256016,0,0,0,0,0,0,0.000981396,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;
Archaeosporaceae,0.000128008,0,0.000128008,0.000597372,0.000298686,0,0,0.00068271,8.53E-05,4.27E-05,0.000128008,0,0.000938727,4.27E-05,0.000256016,0.000256016,0.000554702,0,0.001024066,0.001280082,4.27E-05,8.53E-05,0.000128008,0.000256016,0.000341355,0,0,0.000597372,0,0,0,0.000512033,0,0,0.000896057,0.000597372,0.000298686,0,0,0.000384025,0,0.000256016,0,8.53E-05,0.000384025,0.000128008,0,0.000384025,8.53E-05,0,0,0.000341355,0.000128008,0,0.000128008,0.000256016,0.000298686,4.27E-05,0.000341355,0.000256016,0,0,4.27E-05,0,0.000256016,0.000298686,0,0,0.000170678,8.53E-05,0,0.000170678,0,0,4.27E-05,0,0.000213347,0,0.00068271,0.000256016,0,0,0.000213347,0.000384025,0.000597372,0,0,0.000597372,0,0.000128008,0,0.000128008,0.000128008,0.000213347,0.000298686,0.000170678,k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;
Kickxellaceae,0,0,0,0,4.27E-05,0,8.53E-05,0,4.27E-05,8.53E-05,0,8.53E-05,8.53E-05,4.27E-05,0,0,8.53E-05,0,0,0,0.000170678,4.27E-05,0,0,0,0,0,0.000426694,0.000128008,0.000170678,0,0,0.000426694,0,0,0,0.001237413,8.53E-05,0.000213347,0,0.000170678,0.000597372,0,4.27E-05,0,0.00072538,0,0,0.000298686,0,0,0,0,0.000213347,0,0.000128008,0,0.000469363,0.000170678,8.53E-05,0,0.000469363,0,0,0.000384025,0,0,8.53E-05,0,0.000128008,0,8.53E-05,0.000554702,4.27E-05,0.000128008,0.000128008,0,8.53E-05,0,0,0.000341355,0,0.000170678,0,0,0,0,8.53E-05,0.00068271,0.000128008,0,8.53E-05,0.000128008,8.53E-05,0,0.000213347,k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;
Thelephoraceae,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001194743,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,4.27E-05,0,0,0,0,0.000341355,0,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0.000128008,4.27E-05,0,0,0,0,0,4.27E-05,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;
Zoopagales_fam_Incertae_sedis,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000128008,0,0,0,0.000256016,0,0.000597372,0,0,0,0,0.000256016,8.53E-05,0,0,0.000384025,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000469363,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,8.53E-05,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0.000170678,0,8.53E-05,0,0,0.000128008,0,0,0,0.000213347,0,0,0,0,0,k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Zoopagales_fam_Incertae_sedis;
Protomycetaceae,0.001066735,0.000170678,0,0,0.000170678,0.000128008,0,8.53E-05,8.53E-05,8.53E-05,0,0,0,0,0,0,0.000469363,4.27E-05,0,4.27E-05,0,0,8.53E-05,0,0.000298686,0,0,0,0,0,0,0,0.000170678,8.53E-05,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0.000213347,0,0.000341355,0,0,0.000213347,0.000170678,0,8.53E-05,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;
Xylariaceae,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0,0,4.27E-05,4.27E-05,0,0,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0.000128008,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,8.53E-05,8.53E-05,0,0,0,0.001066735,0.000213347,0,0,0,0.000170678,0,0,0,0,0,0,4.27E-05,0.000384025,0,0,0.000554702,4.27E-05,0,0.000128008,4.27E-05,0,4.27E-05,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;
Extremaceae,0.000938727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Extremaceae;
Savoryellaceae,0,0,0,0,4.27E-05,0.000170678,4.27E-05,0.000128008,8.53E-05,0,0.000896057,8.53E-05,0.000128008,8.53E-05,8.53E-05,8.53E-05,0,0.000128008,4.27E-05,0.000128008,0.000213347,0,0,0,8.53E-05,0.000170678,0.000128008,4.27E-05,0,0,0,0.000170678,0,0.000426694,8.53E-05,0,0,0,0,0,0,0,0.000128008,0,0,0,0,4.27E-05,0,0.000213347,0,0,0,4.27E-05,0,0.000170678,0,8.53E-05,0,0,0,0.000170678,8.53E-05,0.00072538,0,0.000341355,4.27E-05,0,0,0,0,8.53E-05,0,0,0.000384025,0,0,0,0.000298686,0,0.000128008,0.000170678,0.000170678,8.53E-05,0,0,0,8.53E-05,0.000298686,0.000128008,0,0.000170678,0.000170678,8.53E-05,0.000170678,0.000128008,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;
Erythrobasidiales_fam_Incertae_sedis,0.000298686,4.27E-05,0,0,8.53E-05,0,0.000298686,0,8.53E-05,4.27E-05,0,0.000512033,0,0.000170678,0,0,0.000896057,8.53E-05,0,8.53E-05,0,0,0.000170678,0,0.000170678,0,0,0,0,0,4.27E-05,0,0.000213347,0,4.27E-05,8.53E-05,0,0,0,0,4.27E-05,0.000128008,0,0,0,0,0,0,0.000128008,0,8.53E-05,0.000426694,0,0,0,0,4.27E-05,0.000128008,0.000640041,4.27E-05,0,0,0,0.000128008,0,0,4.27E-05,4.27E-05,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000128008,0,0,0.000810719,0,0,0,0,0.000170678,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;
Erysiphaceae,0,0,0,0,0,0,0,0,0,0.000170678,0,0.000896057,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;
Agaricaceae,0,8.53E-05,0,0.000170678,0,0,0.000213347,0,0,0,0,8.53E-05,0,0,8.53E-05,0,0.000213347,8.53E-05,0,0,0,0.000128008,8.53E-05,0.000128008,0.000213347,0.000256016,0,0.000256016,0,0,4.27E-05,8.53E-05,0.000853388,4.27E-05,0,0,0,0,0.000426694,0,0,0,0,0.000170678,0,4.27E-05,0,8.53E-05,0.000810719,0,0,0.000640041,0,0,0,0.000298686,0,0.000341355,0.000128008,0,0,0.000597372,0,0.00068271,0.000128008,0.000128008,0,0.000170678,0,0.000341355,0,0,0,0,0,0,0,0.000341355,0,0.000213347,0,0,4.27E-05,8.53E-05,4.27E-05,8.53E-05,0,8.53E-05,0,8.53E-05,0,0.000213347,0.000298686,0.000170678,0.000469363,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;
Physodermatales_fam_Incertae_sedis,0,0,0,0,0,0,0.000256016,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000298686,0,0,0,0,0,0,0,0,0,0.000298686,0,k__Fungi;p__Blastocladiomycota;c__Physodermatomycetes;o__Physodermatales;f__Physodermatales_fam_Incertae_sedis;
Chytridiaceae,0,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0.000853388,0,0,0.000213347,0,0,0,8.53E-05,0,0,0,0.000170678,0,0,0,0,0.000213347,0,0.000341355,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000170678,0,8.53E-05,0,0,8.53E-05,0.000128008,0,0,0,0,0,0,0,0,0,0.000170678,8.53E-05,8.53E-05,0,0,k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;
Alphamycetaceae,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0.000298686,4.27E-05,0,0,0,0,0,0,0.000128008,0,0,0,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;
Chaetomellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;
Classiculales_fam_Incertae_sedis,0,0.000170678,0,0.000128008,8.53E-05,0,0,8.53E-05,0.000213347,0,4.27E-05,0,0.000170678,0.000213347,4.27E-05,0,0,0,4.27E-05,0,0,0,0,0,4.27E-05,0,0,0,0,0,0.000128008,0,8.53E-05,0,0.000384025,4.27E-05,0.000170678,0,0,4.27E-05,4.27E-05,8.53E-05,0,8.53E-05,0.000128008,0,0,0,0.000170678,8.53E-05,0.000128008,0.000128008,0,0,0,0.000170678,4.27E-05,0,0,4.27E-05,0.000170678,0,0,0,0.000128008,0,0.000341355,4.27E-05,4.27E-05,0,0,0.000128008,0,4.27E-05,0,0,8.53E-05,0,0.000426694,0,0.000426694,0.000298686,4.27E-05,0,4.27E-05,0,0,0,0.000426694,0,0,0.000170678,0.00072538,0,8.53E-05,0,k__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculales_fam_Incertae_sedis;
Cystobasidiaceae,0.000256016,0,0,0.000341355,0,0,0,8.53E-05,0,0,0,0,0,8.53E-05,0,0,8.53E-05,0.000170678,0,0,0,0,0,0,0.000128008,0,0,4.27E-05,0,0,0,8.53E-05,8.53E-05,0,0,0,0,0.000128008,0,0,4.27E-05,0,0.000170678,4.27E-05,8.53E-05,0,0,0,0,0.00068271,0,0.000213347,0,8.53E-05,8.53E-05,0.000128008,0.000170678,0,0,0.000213347,0,0,0,0.000128008,8.53E-05,0,0,0,0.000128008,0,0,0.000170678,8.53E-05,0,0,0.000170678,8.53E-05,0,8.53E-05,8.53E-05,0.000170678,0,8.53E-05,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;
Calloriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0.000128008,0,4.27E-05,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0.000256016,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;
Chrysozymaceae,0,0,0,0.000256016,0,4.27E-05,0,0.000170678,0,0,0,0,0,0.000128008,0,8.53E-05,0,0,0,4.27E-05,0,0,0,0,0,0,4.27E-05,0,0,0.000170678,0,0.000640041,8.53E-05,8.53E-05,0.000128008,0,0,0,0,0,0,0.000170678,0,0.000384025,4.27E-05,8.53E-05,0.000384025,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0.000256016,0.000170678,0,0.000213347,0.000213347,0.000170678,4.27E-05,0,0,0,0,0.000213347,0,4.27E-05,0,0,0.000128008,0,0.000128008,0.000128008,0.000170678,0,0,8.53E-05,8.53E-05,0.000170678,0,0,0.000128008,4.27E-05,0,0.000256016,0.000170678,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;
Mucoraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,4.27E-05,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000554702,0.000640041,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,8.53E-05,0.000128008,0,0,0,0,0,0,4.27E-05,4.27E-05,0,0,0.000213347,4.27E-05,0,0,0.000170678,0,0,0,0.000170678,0,0,0,0,8.53E-05,0,0.000128008,0,0,0.000213347,0,0,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;
Bulleraceae,0,0,0,0.000170678,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0.000213347,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0.000128008,0.000298686,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;
Magnaporthaceae,0,0,0,0,0,0,8.53E-05,0,0.000256016,8.53E-05,4.27E-05,0,0,0,4.27E-05,8.53E-05,0,8.53E-05,0,0,0,0.000128008,0,4.27E-05,0,8.53E-05,0,0,0.000256016,0.000128008,0.000341355,0,0,0,0,0.000298686,0,0,0,0,0.000298686,4.27E-05,0.000298686,0,0,0,0.000128008,0,0,8.53E-05,0,0,0,4.27E-05,0,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,0.000170678,0,8.53E-05,0,0,0.000597372,4.27E-05,0,0,0.000128008,0,0.000469363,0,0.000213347,0,0,0,0,0,0,0.000384025,0,0.000298686,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;
Trimorphomycetaceae,0.000213347,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;
Orbiliales_fam_Incertae_sedis,0,0.000298686,0.000298686,0.000213347,0.000170678,0,4.27E-05,0.000426694,0.000170678,0,4.27E-05,0.000384025,0,0.000170678,0.000128008,0,0.000213347,8.53E-05,0,0.000170678,4.27E-05,8.53E-05,0.000213347,0,0.000213347,4.27E-05,8.53E-05,0.000170678,0,4.27E-05,0,0,0.000426694,0,0,0.000341355,0.000341355,0,8.53E-05,0.000384025,0,0,0.000128008,0,0.000128008,0,0.000426694,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000256016,0.000469363,8.53E-05,0.000170678,0,8.53E-05,8.53E-05,4.27E-05,0,8.53E-05,0,0,0,0.000128008,0,8.53E-05,4.27E-05,0.000554702,0.000170678,0.000597372,0,8.53E-05,0,0.000298686,0,0.000170678,0,0.000213347,8.53E-05,4.27E-05,0,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;
Marasmiaceae,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000170678,0.000298686,0,0,0,0,0,0.000170678,0,0,0.000256016,4.27E-05,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;
Omphalotaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;
Amorosiaceae,0,0,0,0,4.27E-05,0,0,0,4.27E-05,0,0,8.53E-05,0,0,0.000128008,0.000128008,0,0,0,0,4.27E-05,0,0,0,0,0,0,0.000170678,8.53E-05,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000170678,0.000298686,0,0,0,0,0,0.000213347,0,0,0,0,0,0,4.27E-05,0,8.53E-05,0.000341355,8.53E-05,0.000128008,0,0,0,0,0,0.000426694,0.000512033,0,0,0.000128008,0,0.000341355,0.000170678,0.000170678,0.000128008,0,0,0,8.53E-05,0.000213347,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amorosiaceae;
