sampling,date,plot,treatment,species_old,species,abundance,height,Cb,Db,Cm,Dm,category,OBS,ni-agrupado,familia
0,23_may_4,15,p,brst,poaceae,95,136,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,135,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,132,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,131,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,129,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,128,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,125,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,125,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,118,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,117,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,114,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,111,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,110,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,104,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,102,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,99,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,98,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,94,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,88,NA,NA,NA,NA,0,,,
0,23_may_4,15,p,brst,poaceae,95,87,NA,NA,NA,NA,0,,,
10,23_oct_16,15,p,ni_p15_4,poaceae,4,9,2,NA,1.3,NA,NA,graminea?,ni-6,poaceae
10,23_oct_16,15,p,ni_p15_4,poaceae,4,7.5,1.5,NA,1,NA,NA,graminea?,ni-6,poaceae
10,23_oct_16,15,p,ni_p15_4,poaceae,4,6.5,1.8,NA,1,NA,NA,graminea?,ni-6,poaceae
10,23_oct_16,15,p,ni_p15_4,poaceae,4,6,1.5,NA,1.5,NA,NA,graminea?,ni-6,poaceae
10,23_oct_16,15,p,vepe,vepe,2,2.5,NA,0.06,NA,0.06,NA,,,
11,23_nov_13,15,p,coar,coar,2,32,NA,0.09,NA,0.09,,,,
11,23_nov_13,15,p,coar,coar,2,23,1.5,NA,1,NA,,,,
10,23_oct_16,15,p,ni_p15_4,poaceae,4,5.5,2.5,NA,1.5,NA,NA,graminea?,ni-6,poaceae
10,23_oct_16,15,p,ni_p15_5,poaceae,1,9.5,2,NA,1.2,NA,0,dactylis? graminea de tallo aplanado,ni-3,poaceae
11,23_nov_13,15,p,ni_p15_4,poaceae,10,14,2,NA,1.8,NA,,graminea?,ni-6,poaceae
11,23_nov_13,15,p,ni_p15_4,poaceae,10,14,1.7,NA,1.6,NA,,graminea?,ni-6,poaceae
11,23_nov_13,15,p,ni_p15_4,poaceae,10,11,1.8,NA,1.5,NA,,graminea?,ni-6,poaceae
11,23_nov_13,15,p,ni_p15_4,poaceae,10,10,1.7,NA,1,NA,,graminea?,ni-6,poaceae
11,23_nov_13,15,p,ni_p15_4,poaceae,10,9,2.1,NA,1.8,NA,,graminea?,ni-6,poaceae
11,23_nov_13,15,p,ni_p15_5,poaceae,3,9,2.7,NA,1.8,NA,,dactylis? graminea de tallo aplanado,ni-3,poaceae
11,23_nov_13,15,p,ni_p15_5,poaceae,3,6,2.5,NA,2,NA,,dactylis? graminea de tallo aplanado,ni-3,poaceae
2,23_jun_14,15,p,elre,poaceae,1,15,NA,NA,NA,NA,NA,,,
2,23_jun_14,15,p,elre,poaceae,1,10,NA,NA,NA,NA,NA,,,
2,23_jun_14,15,p,elre,poaceae,1,8,NA,NA,NA,NA,NA,,,
3,23_jun_28,15,p,brst,poaceae,4,NA,NA,NA,NA,NA,1,sampling without allometric measurements if abundance was <5,,
3,23_jun_28,15,p,elre,poaceae,3,34,NA,0.12,NA,0.11,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,28,NA,0.12,NA,0.07,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,24,1.6,NA,1.5,NA,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,24,NA,0.1,NA,0.03,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,24,NA,0.12,NA,0.05,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,16,0.9,NA,1.2,NA,NA,,,
3,23_jun_28,15,p,elre,poaceae,3,16,NA,0.07,NA,0.04,NA,,,
4,23_jul_11,15,p,brst,poaceae,3,25,NA,0.1,NA,0.03,0,,,
4,23_jul_11,15,p,brst,poaceae,3,13,1.8,NA,1.6,NA,0,,,
4,23_jul_11,15,p,elre,poaceae,2,17,1.3,NA,1.5,NA,NA,,,
5,23_jul_26,15,p,brho,poaceae,1,12,1.6,NA,0.9,NA,NA,,,
5,23_jul_26,15,p,elre,poaceae,6,20,1.1,NA,16,NA,NA,,,
5,23_jul_26,15,p,ni_p15_4,poaceae,4,12.5,NA,0.23,1,NA,1,graminea?,ni-6,poaceae
5,23_jul_26,15,p,ni_p15_4,poaceae,4,11,1.5,NA,1,NA,1,graminea?,ni-6,poaceae
5,23_jul_26,15,p,ni_p15_4,poaceae,4,9,NA,0.15,0.8,NA,1,graminea?,ni-6,poaceae
6,23_aug_22,15,p,ni_p15_4,poaceae,11,24,3,NA,2,NA,NA,graminea?,ni-6,poaceae
6,23_aug_22,15,p,ni_p15_4,poaceae,11,18.5,1.6,NA,1.2,NA,NA,graminea?,ni-6,poaceae
6,23_aug_22,15,p,ni_p15_4,poaceae,11,17.5,2.2,NA,1.5,NA,NA,graminea?,ni-6,poaceae
6,23_aug_22,15,p,ni_p15_4,poaceae,11,15,1.8,NA,2,NA,NA,graminea?,ni-6,poaceae
6,23_aug_22,15,p,ni_p15_4,poaceae,11,12,2.6,NA,2.4,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,19,3,NA,1.6,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,13.5,1.8,NA,1.5,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,13,1,NA,0.9,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,12,2.4,NA,1.8,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,10,1.5,NA,1,NA,NA,graminea?,ni-6,poaceae
7,23_sep_4,15,p,ni_p15_4,poaceae,6,7,1.7,NA,1.3,NA,NA,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_4,poaceae,7,16,2.5,NA,2,NA,0,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_4,poaceae,7,12,NA,0.07,NA,0.06,0,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_4,poaceae,7,10,NA,0.02,NA,0.04,0,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_4,poaceae,7,9.5,2.4,NA,2.1,NA,0,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_4,poaceae,7,8,NA,0.14,NA,0.05,0,graminea?,ni-6,poaceae
8,23_sep_18,15,p,ni_p15_5,poaceae,2,10,2,NA,1.2,NA,NA,dactylis? graminea de tallo aplanado,ni-3,poaceae
8,23_sep_18,15,p,ni_p15_5,poaceae,2,9,1.9,NA,1.5,NA,NA,dactylis? graminea de tallo aplanado,ni-3,poaceae
8,23_sep_18,15,p,ni_p15_5,poaceae,2,6,2.5,NA,1.5,NA,NA,dactylis? graminea de tallo aplanado,ni-3,poaceae
9,23_oct_4,15,p,ni_p15_4,poaceae,7,12,2,NA,1.2,NA,NA,graminea?,ni-6,poaceae
9,23_oct_4,15,p,ni_p15_4,poaceae,7,11,NA,0.12,NA,0.12,NA,graminea?,ni-6,poaceae
9,23_oct_4,15,p,ni_p15_4,poaceae,7,8,1,NA,0.8,NA,NA,graminea?,ni-6,poaceae
9,23_oct_4,15,p,ni_p15_4,poaceae,7,8,2,NA,1.2,NA,NA,graminea?,ni-6,poaceae
9,23_oct_4,15,p,ni_p15_4,poaceae,7,1.1,NA,0.07,NA,0.06,NA,graminea?,ni-6,poaceae
0,23_may_4,16,w,avst,poaceae,0.5,113,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,avst,poaceae,0.5,109,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,avst,poaceae,0.5,90,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,136,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,135,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,132,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,131,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,129,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,128,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,125,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,125,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,118,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,117,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,114,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,112,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,110,NA,NA,NA,NA,NA,,,
11,23_nov_13,15,p,coar,coar,2,20,1.3,NA,0.8,NA,,,,
11,23_nov_13,15,p,coar,coar,2,11,NA,0.11,NA,0.08,,,,
11,23_nov_13,15,p,coar,coar,2,11,NA,0.09,NA,0.06,,,,
11,23_nov_13,15,p,mean,mean,10,19,1.8,NA,2.3,NA,,,,
11,23_nov_13,15,p,mean,mean,10,11,2.7,NA,3,NA,,,,
11,23_nov_13,15,p,mean,mean,10,3.5,5,NA,7.2,NA,,,,
11,23_nov_13,15,p,mean,mean,10,2.5,NA,0.11,NA,0.05,,,,
0,23_may_4,16,w,brst,poaceae,95,102,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,99,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,98,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,94,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,88,NA,NA,NA,NA,NA,,,
0,23_may_4,16,w,brst,poaceae,95,87,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,126.5,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,126,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,122,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,121,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,107.5,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,107,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,107,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,106.5,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,99,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,avst,poaceae,35,97,NA,NA,NA,NA,NA,,,
1,23_may_16,16,w,brho,poaceae,2,70.5,NA,NA,NA,NA,1,,,
1,23_may_16,16,w,brho,poaceae,2,61.5,NA,NA,NA,NA,1,,,
1,23_may_16,16,w,brho,poaceae,2,59,NA,NA,NA,NA,1,,,
1,23_may_16,16,w,brst,poaceae,55,135,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,129,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,126,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,121,NA,NA,NA,NA,0,,,
3,23_jun_28,2,c,dagl,dagl,15,90,23,NA,2.5,NA,2,,,
3,23_jun_28,2,c,dagl,dagl,15,76,26,NA,5,NA,2,,,
3,23_jun_28,2,c,dagl,dagl,15,46,13,NA,3.5,NA,2,,,
3,23_jun_28,2,c,dagl,dagl,15,35,12,NA,6,NA,2,,,
1,23_may_16,16,w,brst,poaceae,55,119,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,117,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,107,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,105,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,98,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,96,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,93,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,77,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,brst,poaceae,55,69,NA,NA,NA,NA,0,,,
1,23_may_16,16,w,homu,poaceae,3,79.5,NA,NA,NA,NA,1,,,
1,23_may_16,16,w,homu,poaceae,3,67,NA,NA,NA,NA,1,,,
1,23_may_16,16,w,homu,poaceae,3,54,NA,NA,NA,NA,1,,,
10,23_oct_16,16,w,ni_p16_1,poaceae,70,30,NA,0.01,NA,0,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
10,23_oct_16,16,w,ni_p16_1,poaceae,70,27,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
10,23_oct_16,16,w,ni_p16_1,poaceae,70,23,NA,0,NA,0,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
10,23_oct_16,16,w,ni_p16_1,poaceae,70,21,NA,0.02,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
10,23_oct_16,16,w,ni_p16_1,poaceae,70,18,NA,0,NA,0,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
11,23_nov_13,16,w,ni_p16_1,poaceae,95,38,NA,0.2,NA,0.05,,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
11,23_nov_13,16,w,ni_p16_1,poaceae,95,23,1.5,NA,1.4,NA,,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
11,23_nov_13,16,w,ni_p16_1,poaceae,95,23,1.7,NA,2,NA,,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
11,23_nov_13,16,w,ni_p16_1,poaceae,95,22,NA,0.23,NA,0.15,,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
11,23_nov_13,16,w,ni_p16_1,poaceae,95,15,NA,0.03,NA,0,,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
2,23_jun_14,16,w,avst,poaceae,18,139,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,avst,poaceae,18,136,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,avst,poaceae,18,133,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,avst,poaceae,18,111,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,avst,poaceae,18,109,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,avst,poaceae,18,85,NA,NA,NA,NA,NA,,,
11,23_nov_13,15,p,mean,mean,10,2.2,3.2,NA,4.1,NA,,,,
2,23_jun_14,16,w,avst,poaceae,18,69,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,brst,poaceae,30,127,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,brst,poaceae,30,117,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,brst,poaceae,30,116,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,brst,poaceae,30,115,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,brst,poaceae,30,106,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,cyec,poaceae,3,58,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,cyec,poaceae,3,42,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,cyec,poaceae,3,38,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,homu,poaceae,2,70,NA,NA,NA,NA,NA,,,
2,23_jun_14,16,w,homu,poaceae,2,55,NA,NA,NA,NA,NA,,,
3,23_jun_28,16,w,avst,poaceae,10,153,4,NA,2.5,NA,NA,,,
3,23_jun_28,16,w,avst,poaceae,10,147,NA,0.26,NA,0.19,NA,,,
3,23_jun_28,16,w,avst,poaceae,10,144,NA,0.19,NA,0.14,NA,,,
3,23_jun_28,16,w,avst,poaceae,10,134,NA,0.29,NA,0.2,NA,,,
3,23_jun_28,16,w,avst,poaceae,10,90,NA,0.12,NA,0.06,NA,,,
3,23_jun_28,16,w,cyec,poaceae,4,73,NA,0.11,1.6,NA,1,,,
3,23_jun_28,16,w,cyec,poaceae,4,62,NA,0.03,NA,0.06,1,,,
3,23_jun_28,16,w,cyec,poaceae,4,61,NA,0.08,NA,0.11,1,,,
3,23_jun_28,16,w,cyec,poaceae,4,57,NA,0.07,NA,0.06,1,,,
3,23_jun_28,16,w,cyec,poaceae,4,52,NA,0.02,NA,0.03,1,,,
4,23_jul_11,16,w,cyec,poaceae,3,45,NA,0.07,NA,0.1,0,,,
4,23_jul_11,16,w,cyec,poaceae,3,41,NA,0.04,1.7,NA,0,,,
5,23_jul_26,16,w,avst,poaceae,2,53.5,NA,0.06,NA,0.03,0,,,
5,23_jul_26,16,w,avst,poaceae,2,25,NA,0.03,NA,0.05,0,,,
5,23_jul_26,16,w,avst,poaceae,2,24.5,NA,0.04,NA,0.06,0,,,
5,23_jul_26,16,w,avst,poaceae,2,22,NA,0.06,NA,0.03,0,,,
5,23_jul_26,16,w,avst,poaceae,2,21,NA,0.04,NA,0.04,0,,,
6,23_aug_22,16,w,avst,poaceae,2,60,3,NA,NA,0.06,NA,,,
8,23_sep_18,16,w,ni_p16_1,poaceae,95,25,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
8,23_sep_18,16,w,ni_p16_1,poaceae,95,23.5,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
8,23_sep_18,16,w,ni_p16_1,poaceae,95,23,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
8,23_sep_18,16,w,ni_p16_1,poaceae,95,18,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
8,23_sep_18,16,w,ni_p16_1,poaceae,95,12,NA,0.01,NA,0.01,NA,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
9,23_oct_4,16,w,ni_p16_1,poaceae,65,29,0.8,NA,0.8,NA,0,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
9,23_oct_4,16,w,ni_p16_1,poaceae,65,28.5,NA,0.08,NA,0.04,0,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
9,23_oct_4,16,w,ni_p16_1,poaceae,65,20,NA,0.06,NA,0.05,0,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
9,23_oct_4,16,w,ni_p16_1,poaceae,65,17,NA,0.08,NA,0.06,0,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
9,23_oct_4,16,w,ni_p16_1,poaceae,65,12,NA,0.01,NA,0.01,0,graminea peluda. Creo que es avena sterillis,ni-5,poaceae
0,23_may_4,2,c,brho,poaceae,25,71,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,71,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,70,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,69,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,68,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,62,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,60,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,59,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,59,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,52,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,50,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brho,poaceae,25,48,NA,NA,NA,NA,NA,,,
0,23_may_4,2,c,brst,poaceae,35,82,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,80,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,79,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,77,NA,NA,NA,NA,5,,,
11,23_nov_13,15,p,mear,mear,8,16,5.5,NA,3.2,NA,,,,
0,23_may_4,2,c,brst,poaceae,35,77,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,74,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,73,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,71,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,71,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,70,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,69,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,67,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,61,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,59,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,58,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,56,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,brst,poaceae,35,55,NA,NA,NA,NA,5,,,
0,23_may_4,2,c,poan,poaceae,2,57,NA,NA,NA,NA,1,,,
1,23_may_16,2,c,brho,poaceae,20,95,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,88,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,86,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,86,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,77,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,73,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,71,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,66,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,59,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brho,poaceae,20,55,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,100,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,95,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,90,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,88,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,87,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,86,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,86,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,86,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,85,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,82,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,81,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,81,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,77,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,77,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,77,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,73,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,71,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,66,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,62,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,59,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,56,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,55,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,brst,poaceae,30,52,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,gafr,poaceae,0.5,51,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,gafr,poaceae,0.5,36,NA,NA,NA,NA,NA,,,
1,23_may_16,2,c,poan,poaceae,0.2,41,NA,NA,NA,NA,NA,,,
10,23_oct_16,2,c,ni_p2_1,poaceae,60,27,3.5,NA,2.5,NA,NA,avena??,av,poaceae
10,23_oct_16,2,c,ni_p2_1,poaceae,60,19,1.6,NA,2,NA,NA,avena??,av,poaceae
10,23_oct_16,2,c,ni_p2_1,poaceae,60,16,2,NA,1.5,NA,NA,avena??,av,poaceae
10,23_oct_16,2,c,ni_p2_1,poaceae,60,13,1,NA,1.3,NA,NA,avena??,av,poaceae
10,23_oct_16,2,c,ni_p2_1,poaceae,60,11,1.5,NA,1.5,NA,NA,avena??,av,poaceae
11,23_nov_13,2,c,ni_p2_1,poaceae,75,17.5,1.6,NA,1.5,NA,,avena??,av,poaceae
11,23_nov_13,2,c,ni_p2_1,poaceae,75,16.5,4,NA,3.8,NA,,avena??,av,poaceae
11,23_nov_13,2,c,ni_p2_1,poaceae,75,16,2.3,NA,2.1,NA,,avena??,av,poaceae
11,23_nov_13,2,c,ni_p2_1,poaceae,75,15,3.2,NA,2.6,NA,,avena??,av,poaceae
11,23_nov_13,2,c,ni_p2_1,poaceae,75,13,1.7,NA,1.7,NA,,avena??,av,poaceae
2,23_jun_14,2,c,brho,poaceae,15,78,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,71,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,71,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,60,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,57,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,51,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brho,poaceae,15,45,NA,NA,NA,NA,NA,,,
2,23_jun_14,2,c,brst,poaceae,35,95,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,88,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,88,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,86,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,82,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,79,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,79,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,77,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,72,NA,NA,NA,NA,2,,,
2,23_jun_14,2,c,brst,poaceae,35,72,NA,NA,NA,NA,2,,,
